"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"73","Glad @ets_conference has a live stream! Watching until I can get over there in person this afternoon.",FALSE,0,NA,2015-03-25 15:06:01,FALSE,NA,"580747471657136128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErinAutin",0,FALSE,FALSE,NA,NA
"74","RT @aasviewpoints: @DirectEnergy CEO Badar Khan: Value, variety are added to Texas energy menu for customers http://t.co/CDJDwM1JBu @ets_co…",FALSE,0,NA,2015-03-25 14:33:25,FALSE,NA,"580739267409809408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MediaAtDirect",4,TRUE,FALSE,NA,NA
"75","RT @aasviewpoints: @DirectEnergy CEO Badar Khan: Value, variety are added to Texas energy menu for customers http://t.co/CDJDwM1JBu @ets_co…",FALSE,0,NA,2015-03-25 14:33:17,FALSE,NA,"580739233456893952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jessicamichan",4,TRUE,FALSE,NA,NA
"76","RT @aasviewpoints: @DirectEnergy CEO Badar Khan: Value, variety are added to Texas energy menu for customers http://t.co/CDJDwM1JBu @ets_co…",FALSE,0,NA,2015-03-25 14:30:16,FALSE,NA,"580738472463327232",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DirectEnergy",4,TRUE,FALSE,NA,NA
"77","@KremlinRussia_E  universal peace now Apollo 14 astronaut Dr Edgar Mitchell talk about ETs X Conference Washington https://t.co/mEA9EENyTr",FALSE,0,"KremlinRussia_E",2015-03-25 14:26:01,FALSE,NA,"580737403108921344","205622130","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EspaceLoGal",0,FALSE,FALSE,NA,NA
"78","@BarackObama Please Mr President Apollo 14 astronaut Dr Edgar Mitchell talk about ETs X Conference Washington https://t.co/mEA9EENyTr",FALSE,0,"BarackObama",2015-03-25 14:20:05,FALSE,NA,"580735910658064384","813286","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EspaceLoGal",0,FALSE,FALSE,NA,NA
"79","Looking forward to sharing ideas about the future of energy at @ets_conference today! #ETS2015 http://t.co/QVutvJdl2J",FALSE,0,NA,2015-03-25 14:18:42,FALSE,NA,"580735562887364608",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","FinoConsulting",1,FALSE,FALSE,NA,NA
"80","#disclosure Apollo 14 astronaut Dr Edgar Mitchell talk about ETs X Conference Washington https://t.co/mEA9EENyTr",FALSE,0,NA,2015-03-25 14:10:57,FALSE,NA,"580733611869097984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EspaceLoGal",0,FALSE,FALSE,NA,NA
"81","What will next-generation #energy systems look like? PwC’s Brian Carey will discuss at @ets_conference on 3/26: http://t.co/PLuEzceSJC",FALSE,0,NA,2015-03-25 14:02:41,FALSE,NA,"580731531758555136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsKJHudson",0,FALSE,FALSE,NA,NA
"82","RT @angelalockwood4: Sharelynn Moore @Itron talks The role of IoT in smart cities @ets_conference",FALSE,0,NA,2015-03-25 14:02:20,FALSE,NA,"580731442587664384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gridwisedc",2,TRUE,FALSE,NA,NA
"83","RT @angelalockwood4: Sharelynn Moore @Itron talks The role of IoT in smart cities @ets_conference",FALSE,0,NA,2015-03-25 13:54:29,FALSE,NA,"580729469196890112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Itron",2,TRUE,FALSE,NA,NA
"84","Sharelynn Moore @Itron talks The role of IoT in smart cities @ets_conference",FALSE,1,NA,2015-03-25 13:36:48,FALSE,NA,"580725019229044736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelalockwood4",2,FALSE,FALSE,NA,NA
"85","@DirectEnergy CEO Badar Khan: Value, variety are added to Texas energy menu for customers http://t.co/CDJDwM1JBu @ets_conference #ETS15",FALSE,0,"DirectEnergy",2015-03-25 12:51:54,FALSE,NA,"580713719128301568","16187972","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","aasviewpoints",4,FALSE,FALSE,NA,NA
"86","#ETS15 | Energy Thought Summit live streaming. Don't miss this great lineup: http://t.co/oJpKP0l082 @ets_conference  http://t.co/0sa7sFdGe1",FALSE,0,NA,2015-03-25 12:20:59,FALSE,NA,"580705937339486208",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","S_IPPP",0,FALSE,FALSE,NA,NA
"87","RT @Doyle_Beneby: Thank you @ets_conference for a great conversation. Now is the time to invest in innovation &amp; human capital.. #ets15",FALSE,0,NA,2015-03-25 12:11:18,FALSE,NA,"580703502973812736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LordBexar",2,TRUE,FALSE,NA,NA
"88","RT @SensusGlobal: Chairman Lou D'Ambrosio will discuss the role of #InternetofThings at @ets_conference at 8:30! Looking forward to a great…",FALSE,0,NA,2015-03-25 11:29:24,FALSE,NA,"580692959579996160",NA,"<a href=""https://hijeffho.squarespace.com/"" rel=""nofollow"">Data Smart</a>","Data88Smart",3,TRUE,FALSE,NA,NA
"89","RT @SensusGlobal: Chairman Lou D'Ambrosio will discuss the role of #InternetofThings at @ets_conference at 8:30! Looking forward to a great…",FALSE,0,NA,2015-03-25 11:27:17,FALSE,NA,"580692425515114496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bdrijsen",3,TRUE,FALSE,NA,NA
"90","Chairman Lou D'Ambrosio will discuss the role of #InternetofThings at @ets_conference at 8:30! Looking forward to a great panel. #ETS15",FALSE,0,NA,2015-03-25 11:01:45,FALSE,NA,"580685998134321153",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SensusGlobal",3,FALSE,FALSE,NA,NA
"91","jasonsrodriguez: RT Gridmates: We dream #Austin the energy innovation capital of the world! ets_conference andrese… http://t.co/IK5iUkPn4C",FALSE,0,NA,2015-03-25 09:51:20,FALSE,NA,"580668279263506432",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AustinpalStacy",0,FALSE,FALSE,NA,NA
"92","RT @Gridmates: We dream #Austin the energy innovation capital of the world! @ets_conference @andresecarvallo #ets15 http://t.co/hbEIox0sFF",FALSE,0,NA,2015-03-25 09:45:04,FALSE,NA,"580666699654942720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",5,TRUE,FALSE,NA,NA
"93","RT @MeirUkeles: Great things happening for @icvvc portfolio co Grid4C &amp; @DirectEnergy at @ets_conference in Austin today... http://t.co/Zsp…",FALSE,0,NA,2015-03-25 08:25:33,FALSE,NA,"580646688651677696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Avi_Jacobson",3,TRUE,FALSE,NA,NA
"94","RT @MeirUkeles: Great things happening for @icvvc portfolio co Grid4C &amp; @DirectEnergy at @ets_conference in Austin today... http://t.co/Zsp…",FALSE,0,NA,2015-03-25 07:29:53,FALSE,NA,"580632682092187648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","icvvc",3,TRUE,FALSE,NA,NA
"95","RT @Doyle_Beneby: Thank you @ets_conference for a great conversation. Now is the time to invest in innovation &amp; human capital.. #ets15",FALSE,0,NA,2015-03-25 05:11:49,FALSE,NA,"580597934565232640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",2,TRUE,FALSE,NA,NA
"96","RT @Doyle_Beneby: Thankful to have been invited back to @ets_conference . Looking foward to kicking off #ETS15 later today as the opening k…",FALSE,0,NA,2015-03-25 05:11:37,FALSE,NA,"580597884053299202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",2,TRUE,FALSE,NA,NA
"97","RT @Siemens_SG: Can't wait! Tomorrow, our CTO @LarshJohnson speaks at #ETS15, ""What's next for the grid &amp; #utilities"" @ets_conference",FALSE,0,NA,2015-03-25 05:11:32,FALSE,NA,"580597865522806784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",2,TRUE,FALSE,NA,NA
"98","RT @austinenergy: Our GM, Larry Weis, has some exciting insight to share at his keynote speech for the @ets_conference. We'll be tweeting u…",FALSE,0,NA,2015-03-25 05:11:29,FALSE,NA,"580597849999716352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",2,TRUE,FALSE,NA,NA
"99","RT @Massoud_Amin: Austin Biz Journal by Mr.@abjcalnan: https://t.co/76TTZHwEU2 regarding http://t.co/tyVWMcAYv3 @ets_conference @zpryme_res…",FALSE,0,NA,2015-03-25 05:10:15,FALSE,NA,"580597541642870784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"100","@Doyle_Beneby @ets_conference Great speech! Delighted to see utilities embracing innovation, instead of fighting against it.",FALSE,1,"Doyle_Beneby",2015-03-25 05:05:50,FALSE,"580573362113630208","580596428705251328","266099036","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarcelHorstmann",0,FALSE,FALSE,NA,NA
"101","Thank you @ets_conference for a great conversation. Now is the time to invest in innovation &amp; human capital.. #ets15",FALSE,3,NA,2015-03-25 03:34:10,FALSE,NA,"580573362113630208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doyle_Beneby",2,FALSE,FALSE,NA,NA
"102","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-25 02:54:40,FALSE,NA,"580563420220637184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Firefly_Power",6,TRUE,FALSE,NA,NA
"103","RT @Gridmates: We dream #Austin the energy innovation capital of the world! @ets_conference @andresecarvallo #ets15 http://t.co/hbEIox0sFF",FALSE,0,NA,2015-03-25 01:30:02,FALSE,NA,"580542122455109632",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CentralTexasRT",5,TRUE,FALSE,NA,NA
"104","RT @Gridmates: We dream #Austin the energy innovation capital of the world! @ets_conference @andresecarvallo #ets15 http://t.co/hbEIox0sFF",FALSE,0,NA,2015-03-25 01:29:01,FALSE,NA,"580541864786444288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andresecarvallo",5,TRUE,FALSE,NA,NA
"105","Gridmates: We dream #Austin the energy innovation capital of the world! ets_conference andresecarvallo #ets15 http://t.co/IK5iUkPn4C",FALSE,1,NA,2015-03-25 00:52:11,FALSE,NA,"580532597878579200",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AustinpalStacy",0,FALSE,FALSE,NA,NA
"106","We dream #Austin the energy innovation capital of the world! @ets_conference @andresecarvallo #ets15 http://t.co/hbEIox0sFF",FALSE,3,NA,2015-03-25 00:46:40,FALSE,NA,"580531210209878016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gridmates",5,FALSE,FALSE,NA,NA
"107","I started a live stream on @YouTube: http://t.co/bXTgKxAK2d",FALSE,0,NA,2015-03-24 23:44:00,FALSE,NA,"580515438133665794",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ets_conference",0,FALSE,FALSE,NA,NA
"108","RT @EDFtx: .@ets_conference and @Gridmates are teaming up to end #energy poverty. Check out our recent blog ft. Gridmates! http://t.co/ftJb…",FALSE,0,NA,2015-03-24 22:21:55,FALSE,NA,"580494780406317056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EDFEnergyEX",1,TRUE,FALSE,NA,NA
"109",".@ets_conference and @Gridmates are teaming up to end #energy poverty. Check out our recent blog ft. Gridmates! http://t.co/ftJbkS43zY",FALSE,1,NA,2015-03-24 22:21:12,FALSE,NA,"580494600693018626",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EDFtx",1,FALSE,FALSE,NA,NA
"110","ETS15: Live Simulcast in 2 hours w/ Doyle Beneby CPS Energy CEO http://t.co/n4pNe6oNLF",FALSE,0,NA,2015-03-24 22:20:38,FALSE,NA,"580494457855983616",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ets_conference",0,FALSE,FALSE,NA,NA
"111","RT @austinenergy: Our GM, Larry Weis, has some exciting insight to share at his keynote speech for the @ets_conference. We'll be tweeting u…",FALSE,0,NA,2015-03-24 22:16:37,FALSE,NA,"580493445455810560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RecruiterHouTX",2,TRUE,FALSE,NA,NA
"112","In 2 hours tune in to a live simulcast with Doyle Beneby CPS Energy CEO, followed by Q&amp;A with Drew Johnston ETS... http://t.co/XijRsbU9Ju",FALSE,0,NA,2015-03-24 22:15:03,FALSE,NA,"580493051900104704",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ets_conference",0,FALSE,FALSE,NA,NA
"113","RT @MeirUkeles: Great things happening for @icvvc portfolio co Grid4C &amp; @DirectEnergy at @ets_conference in Austin today... http://t.co/Zsp…",FALSE,0,NA,2015-03-24 22:12:32,FALSE,NA,"580492420913184768",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DirectEnergy",3,TRUE,FALSE,NA,NA
"114","Austin Biz Journal by Mr.@abjcalnan: https://t.co/76TTZHwEU2 regarding http://t.co/tyVWMcAYv3 @ets_conference @zpryme_research",FALSE,0,NA,2015-03-24 21:42:20,FALSE,NA,"580484821329248256",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Massoud_Amin",1,FALSE,FALSE,NA,NA
"115","Rates R going down!? Our GM, Larry Weis, has some exciting insight to share at his keynote speech @ets_conference. tweeting updates! #ETS15",FALSE,0,NA,2015-03-24 21:39:16,FALSE,NA,"580484048813969408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yaya_41",0,FALSE,FALSE,NA,NA
"116","Our GM, Larry Weis, has some exciting insight to share at his keynote speech for the @ets_conference. We'll be tweeting updates! #ETS15",FALSE,0,NA,2015-03-24 21:36:12,FALSE,NA,"580483276508389376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","austinenergy",2,FALSE,FALSE,NA,NA
"117","RT @Gridmates: This is what we call Energy^2! Attend the future of energy and energize 200 lives! @ets_conference @MLFNOW @Gridmates http:/…",FALSE,0,NA,2015-03-24 21:16:40,FALSE,NA,"580478359857139712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Border_Energy",1,TRUE,FALSE,NA,NA
"118","Great things happening for @icvvc portfolio co Grid4C &amp; @DirectEnergy at @ets_conference in Austin today... http://t.co/ZspAbxOoWD",FALSE,3,NA,2015-03-24 20:48:39,FALSE,NA,"580471309416722432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeirUkeles",3,FALSE,FALSE,NA,NA
"119","ETS15: The Direct Energy has Landed! http://t.co/2etZ7rf3kw",FALSE,1,NA,2015-03-24 18:46:26,FALSE,NA,"580440551977328641",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ets_conference",0,FALSE,FALSE,NA,NA
"120","ETS15: The Direct Energy has Landed! http://t.co/3ckMvdK4AF",FALSE,0,NA,2015-03-24 18:45:58,FALSE,NA,"580440437191778304",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ets_conference",0,FALSE,FALSE,NA,NA
"121","Live from ETS15 in Austin, Direct Energy: Innovation to Inspiration Smart Home Tour is here! http://t.co/tIiIOSSFf0",FALSE,1,NA,2015-03-24 18:42:09,FALSE,NA,"580439472820613121",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ets_conference",0,FALSE,FALSE,NA,NA
"122","More good news! CTO @LarshJohnson will also discuss ""Evolving #Analytics"" at #ETS15 tomorrow!  @ets_conference #smartgrid",FALSE,0,NA,2015-03-24 17:45:33,FALSE,NA,"580425232365813760",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"123","RT @Siemens_SG: Can't wait! Tomorrow, our CTO @LarshJohnson speaks at #ETS15, ""What's next for the grid &amp; #utilities"" @ets_conference",FALSE,0,NA,2015-03-24 16:50:12,FALSE,NA,"580411301257678850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","onahunttoday",2,TRUE,FALSE,NA,NA
"124","Can't wait! Tomorrow, our CTO @LarshJohnson speaks at #ETS15, ""What's next for the grid &amp; #utilities"" @ets_conference",FALSE,1,NA,2015-03-24 16:45:22,FALSE,NA,"580410085798707203",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",2,FALSE,FALSE,NA,NA
"125","RT @Doyle_Beneby: Thankful to have been invited back to @ets_conference . Looking foward to kicking off #ETS15 later today as the opening k…",FALSE,0,NA,2015-03-24 16:31:13,FALSE,NA,"580406524729798658",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CleanTX",2,TRUE,FALSE,NA,NA
"126","Thankful to have been invited back to @ets_conference . Looking foward to kicking off #ETS15 later today as the opening keynote. #energy",FALSE,0,NA,2015-03-24 16:08:24,FALSE,NA,"580400784363393024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Doyle_Beneby",2,FALSE,FALSE,NA,NA
"127","Excited to be on a panel this afternoon @ets_conference about K-12 Energy Education and share the amazing work I do with @Skillpoint #ETS15",FALSE,2,NA,2015-03-24 15:56:19,FALSE,NA,"580397740368240641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leahgrossman",0,FALSE,FALSE,NA,NA
"128","#SmartGrid MT ""@ATCouncil: Major #Austin #energy event, Energy Thought Summit: Focus on smart grid: @ets_conference http://t.co/eKTNOAkYtW”",FALSE,0,"ATCouncil",2015-03-24 14:49:07,FALSE,"580379413189173249","580380830310244352","15811342","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogerAttick",0,FALSE,FALSE,NA,NA
"129","Major energy sector event, Energy Thought Summit, is this week w/ focus on the smart grid! @ets_conference http://t.co/NjvCYO2pKS",FALSE,2,NA,2015-03-24 14:43:29,FALSE,NA,"580379413189173249",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ATCouncil",0,FALSE,FALSE,NA,NA
"130","RT @res_americas: @ets_conference kicks off today! Glen Davis, CEO of RES Americas talks #renewables on 3/25. Info: http://t.co/dWzHO1NrUJ",FALSE,0,NA,2015-03-24 14:43:22,FALSE,NA,"580379383862562816",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Energy_Justin",0,FALSE,FALSE,NA,NA
"131","RT @ets_conference: @CleanTX @UMNews University of Minnesota Professor Massoud Amin to be keynote speaker #ETS15 http://t.co/8WGsYhpJG0",FALSE,0,NA,2015-03-24 14:33:41,FALSE,NA,"580376947332673536",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",0,FALSE,FALSE,NA,NA
"132","@ETS_Conference kicks off today! Glen Davis, CEO of RES A talks about The State &amp; Future of #Renewables 3/25. Info: http://t.co/LjHKYfUw8d",FALSE,0,"ets_conference",2015-03-24 14:29:37,FALSE,NA,"580375923402379265","2181263006","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RES_Americas",0,FALSE,FALSE,NA,NA
"133","F. Benhamou intervient sur les innovations du numérique dans les bibliothèques ! Suivez en streaming la conférence : http://t.co/b3823kYbqg",FALSE,0,NA,2015-03-24 14:29:06,FALSE,NA,"580375791051124738",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ETS_INET",0,FALSE,FALSE,NA,NA
"134","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-24 14:09:56,FALSE,NA,"580370967727226880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MahroofJilani",6,TRUE,FALSE,NA,NA
"135","In Austin gearing up for the @ets_conference. Come connect with some of the best minds in #energy and #technology !",FALSE,1,NA,2015-03-24 13:29:28,FALSE,NA,"580360784879865858",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dm_ballard",0,FALSE,FALSE,NA,NA
"136","RT @ClearBlade: This week! @ClearBlade CEO @esimone928  @ets_conference March 25-26 | http://t.co/AUzF18hEpc  | #MBaaS #IoT #smartgrid #Paa…",FALSE,0,NA,2015-03-24 13:20:07,FALSE,NA,"580358433376837632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bazaarbrett",3,TRUE,FALSE,NA,NA
"137","RT @ets_conference: @cpsenergy Make sure you don't miss keynote speaker @Doyle_Beneby at ETS15 tommorow! @zpryme_research 
#ETS15",FALSE,0,NA,2015-03-24 02:58:50,FALSE,NA,"580202082847739904",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","PaulFlaningan",0,FALSE,FALSE,NA,NA
"138","@CleanTX @UMNews University of Minnesota Professor Massoud Amin to be keynote speaker ETS15 http://t.co/zeEvTvT0jN
@zpryme_research 
#ETS15",FALSE,0,"CleanTX",2015-03-24 01:02:01,FALSE,NA,"580172684908044289","442054338","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",3,FALSE,FALSE,NA,NA
"139","RT Siemens_Energy ""RT Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson ets_conference on 3/…",FALSE,0,NA,2015-03-24 00:53:16,FALSE,NA,"580170479576694784",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Windpowr",0,FALSE,FALSE,NA,NA
"140","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-24 00:47:16,FALSE,NA,"580168970130452480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RecruiterHouTX",6,TRUE,FALSE,NA,NA
"141","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-24 00:46:22,FALSE,NA,"580168745974394880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Siemens_Energy",6,TRUE,FALSE,NA,NA
"142","RT @S_IPPP: @ets_conference #ETS15 #TexasNDRC Assemblage Theory at work. http://t.co/D4eH7cgdH9",FALSE,0,NA,2015-03-23 22:39:18,FALSE,NA,"580136766469885952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"143","RT @Siemens_SG: Curious about Evolving #Analytics? Learn more as CTO Larsh Johnson speaks @ets_conference on 3/25! #ets15 #smartcities",FALSE,0,NA,2015-03-23 22:39:07,FALSE,NA,"580136720856797184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",2,TRUE,FALSE,NA,NA
"144","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-23 22:38:17,FALSE,NA,"580136510189535232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",6,TRUE,FALSE,NA,NA
"145","Join us for our next UFO alien conference the weekend of August 28. Tickets @ http://t.co/VhFsfZQGmg #aliens #ETs http://t.co/zi4QDzXDLz",FALSE,0,NA,2015-03-23 22:08:08,FALSE,NA,"580128924761489409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReverendPolk",0,FALSE,FALSE,NA,NA
